beer_id;count;ngram
65750;5;unclear
65756;6;light
65778;6;nice
65785;5;nice
65786;6;awesome
65786;6;barleywine
65786;12;beautiful
65786;12;best
65786;6;bimble
65786;8;complex
65786;6;decent
65786;6;favorite
65786;16;fest
65786;6;fine
65786;6;fobab
65786;20;good
65786;6;great
65786;8;hard
65786;24;hazy
65786;6;light
65786;6;lord
65786;26;mahogany
65786;14;minimal
65786;12;murky
65786;8;new
65786;8;nic
65786;42;nice
65786;6;old
65786;6;redbrown
65786;14;rich
65786;8;ruby
65786;6;sample
65786;6;sick
65786;6;slight
65786;6;sticky
65786;32;strong
65786;36;sweet
65786;10;tan
65786;6;whole
65786;6;wonderful
65814;7;beautiful
65814;5;burgundy
65814;7;caged
65814;14;creamy
65814;9;delicious
65814;10;een
65814;5;excellent
65814;5;fluffy
65814;5;foamy
65814;19;frothy
65814;30;good
65814;19;great
65814;38;hazy
65814;19;light
65814;9;mahogany
65814;6;muddy
65814;12;murky
65814;56;nice
65814;6;old
65814;6;opaque
65814;7;redbrown
65814;23;rich
65814;5;san
65814;6;solid
65814;13;strong
65814;5;sure
65814;23;sweet
65814;9;tan
65814;14;thick
65814;6;unclear
65814;6;whole
65818;5;short
65818;5;sweet
65819;14;hazy
65822;10;blue
65822;8;grand
65822;16;hazy
65822;6;light
65822;8;murky
65822;6;nolankowal
65838;6;good
65868;5;nice
65879;12;bright
65879;6;citrus
65879;6;citrusy
65879;8;creamy
65879;6;draught
65879;6;earthy
65879;6;floral
65879;6;fluffy
65879;12;fresh
65879;14;frothy
65879;28;good
65879;14;great
65879;86;hazy
65879;6;heaven
65879;26;hoppy
65879;40;light
65879;8;loft
65879;6;murky
65879;86;nice
65879;8;old
65879;8;orange
65879;6;orangish
65879;16;rich
65879;6;secret
65879;8;solid
65879;10;strong
65879;12;sweet
65879;10;thick
65879;6;translucent
65879;10;unclear
65880;6;good
65880;14;hazy
65880;12;light
65880;10;nice
65880;6;short
65880;8;strong
65880;14;sweet
65881;14;beautiful
65881;14;best
65881;10;bitter
65881;12;chocolat
65881;12;complex
65881;22;creamy
65881;38;good
65881;64;great
65881;26;heavy
65881;20;intense
65881;32;light
65881;10;minimal
65881;12;new
65881;108;nice
65881;24;oatmeal
65881;10;old
65881;42;opaque
65881;10;real
65881;56;rich
65881;14;roasty
65881;18;smooth
65881;32;strong
65881;14;super
65881;34;sweet
65881;34;tan
65881;72;thick
65881;32;viscous
65881;10;whole
65881;16;wow
65882;16;creamy
65882;6;decent
65882;20;good
65882;10;great
65882;18;hoppy
65882;22;light
65882;6;mixed
65882;6;moderate
65882;52;nice
65882;8;opaque
65882;6;rich
65882;8;solid
65882;28;tan
65882;12;thick
65887;6;good
65887;12;nice
65888;6;creamy
65888;6;decent
65888;6;frothy
65888;12;good
65888;10;hoppy
65888;22;light
65888;6;mixed
65888;32;nice
65888;8;rich
65888;6;slight
65888;6;strong
65888;10;sweet
65888;12;tan
65888;8;typical
65922;7;good
65922;8;hazy
65922;8;light
65922;10;murky
65922;17;nice
65922;10;sweet
65922;5;tan
65923;5;good
65923;17;hazy
65923;6;light
65923;5;nice
65923;10;old
65923;7;sweet
65923;5;tan
65937;7;hazy
65937;6;light
65937;5;nice
65937;6;tan
65951;6;hazy
65951;5;ucusty
65982;9;hazy
65982;7;sweet
65989;5;nice
65990;5;nice
65995;13;hazy
65996;7;creamy
65996;6;draught
65996;5;light
65996;5;nice
65996;6;opaque
66000;20;hazy
66000;6;nice
66000;7;unclear
66004;5;nice
66018;5;hazy
66019;10;hazy
66019;5;murky
66019;6;nice
66037;5;nice
66066;7;grand
66066;6;hazy
66068;6;hazy
66068;26;nice
66068;6;sweet
66099;12;hazy
66103;6;great
66103;11;nice
66103;6;opaque
66103;5;real
66103;7;rich
66103;8;sweet
66103;7;tan
66103;10;top
66109;18;light
66109;14;nice
66133;8;nice
66144;8;good
66144;8;light
66144;8;nice
66152;6;good
66152;10;hazy
66152;8;light
66152;6;nice
66152;6;tan
66156;7;nice
66204;5;nice
66211;12;hazy
66282;12;hazy
66286;9;bitter
66286;6;nice
66290;9;hazy
66290;7;nice
66316;6;best
66316;8;nice
66352;11;fat
66352;9;norwich
66358;7;best
66358;6;excellent
66358;5;favorite
66358;10;fresh
66358;13;good
66358;12;goose
66358;12;great
66358;6;light
66358;6;minimal
66358;15;nice
66358;9;opaque
66358;5;rare
66358;5;regular
66358;10;rich
66358;13;strong
66358;11;sweet
66358;13;tan
66358;15;thick
66358;11;viscous
66368;12;great
66368;16;nice
66368;6;old
66368;10;opaque
66368;14;rare
66368;6;savvy
66368;6;seattle
66368;6;smooth
66368;10;sweet
66368;12;tan
66368;16;thick
66370;5;hazy
66393;5;creamy
66393;7;light
66393;7;nice
66394;9;hazy
66394;7;nice
66396;10;grand
66396;12;hazy
66396;6;throwdown
66412;5;creamy
66412;6;light
66412;10;nice
66414;8;grand
66414;6;hazy
66414;6;sweet
66438;6;beautiful
66438;7;blue
66438;6;good
66438;6;great
66438;15;hazy
66438;8;lbutikken
66438;11;nice
66438;12;pinkish
66438;17;purple
66438;6;rich
66438;6;ruby
66438;5;sample
66438;13;sour
66467;6;average
66467;6;bad
66467;6;best
66467;6;creamy
66467;8;decent
66467;24;good
66467;6;light
66467;10;mixed
66467;40;nice
66467;6;opaque
66467;6;roasty
66467;6;ruby
66467;10;strong
66467;30;tan
66467;6;thick
66467;6;weak
66489;20;ceramic
66489;5;draught
66489;9;good
66489;18;hazy
66489;10;light
66489;10;nice
66489;7;nip
66489;5;rich
66505;6;nice
66520;8;good
66528;8;hazy
66528;5;nice
66534;11;strong
66534;9;sweet
66545;12;georgetown
66545;12;nice
66551;5;hazy
66556;5;hazy
66619;6;bright
66619;21;light
66619;12;nice
66619;13;sweet
66623;10;hazy
66623;7;nice
66623;5;pumpkin
66624;36;abbey
66624;8;complex
66624;8;fantastic
66624;14;fest
66624;18;flat
66624;22;good
66624;8;grand
66624;26;great
66624;14;heavy
66624;8;inky
66624;16;light
66624;18;minimal
66624;32;nice
66624;32;old
66624;10;opaque
66624;20;rich
66624;8;slight
66624;8;south
66624;8;special
66624;44;strong
66624;14;sweet
66624;26;tan
66624;36;thick
66624;8;touch
66624;12;viscous
66684;6;hazy
66694;6;light
66712;6;decent
66712;6;good
66712;8;light
66712;6;mahogany
66712;6;nice
66712;6;tan
66738;12;abbey
66738;6;annual
66738;8;good
66738;6;great
66738;16;hazy
66738;8;light
66738;14;murky
66738;8;nice
66738;12;sour
66738;10;strong
66738;6;vinous
66757;10;nice
66757;10;opaque
66757;14;thick
66798;5;hazy
66804;12;creamy
66804;6;decent
66804;8;frothy
66804;14;good
66804;18;great
66804;8;light
66804;22;nice
66804;6;old
66804;16;pumpkin
66804;6;rich
66804;6;sweet
66804;18;tan
66806;30;hazy
66806;8;light
66837;6;nice
66837;9;unibroue
66888;7;leffe
66924;10;nice
66930;5;light
66940;8;light
66950;6;decent
66950;6;draught
66950;6;esb
66950;6;excellent
66950;6;extra
66950;8;frothy
66950;12;good
66950;8;great
66950;12;hazy
66950;10;hoppy
66950;8;light
66950;18;nice
66950;8;rich
66950;6;sweet
66950;6;tan
66950;8;thick
66969;16;blue
67040;8;good
67049;6;sweet
67070;6;best
67070;6;blue
67070;10;bright
67070;6;creamy
67070;6;decent
67070;6;favorite
67070;8;floral
67070;32;good
67070;32;great
67070;32;hazy
67070;16;hoppy
67070;28;light
67070;46;nice
67070;6;rye
67070;6;solid
67070;6;straw
67070;12;strong
67081;6;nice
67192;8;light
67192;6;nice
67192;6;pumpkin
67197;8;annual
67197;6;dld
67197;12;hazy
67197;8;light
67197;28;sour
67203;8;average
67203;18;best
67203;8;creamy
67203;16;decent
67203;6;draught
67203;6;earthy
67203;38;good
67203;6;great
67203;6;heavy
67203;44;light
67203;14;mahogany
67203;6;mild
67203;6;moderate
67203;6;new
67203;90;nice
67203;6;nutty
67203;12;old
67203;12;rich
67203;8;ruby
67203;6;stable
67203;10;strong
67203;34;sweet
67203;16;tan
67203;10;wine
67206;5;good
67238;6;fest
67238;6;frothy
67238;8;good
67238;6;hazy
67238;10;light
67238;8;mahogany
67238;6;nice
67238;8;strong
67238;6;tan
67257;18;beautiful
67257;26;best
67257;8;bright
67257;10;caged
67257;14;creamy
67257;10;earthy
67257;8;fair
67257;8;foamy
67257;12;frothy
67257;8;giant
67257;38;good
67257;18;great
67257;94;hazy
67257;16;heavy
67257;36;light
67257;18;murky
67257;118;nice
67257;18;quad
67257;14;redbrown
67257;32;rich
67257;8;ruby
67257;12;short
67257;18;sixth
67257;8;smooth
67257;10;soft
67257;20;strong
67257;28;sweet
67257;22;tan
67257;26;thick
67257;8;yeasty
67271;12;hazy
67274;13;hazy
67279;20;bad
67279;8;best
67279;8;decent
67279;10;different
67279;34;free
67279;10;gluten
67279;12;good
67279;6;grainy
67279;34;light
67279;10;metallic
67279;8;minimal
67279;24;nice
67279;6;odd
67279;12;sour
67279;22;sweet
67279;10;weak
67279;6;worst
67303;6;good
67303;6;great
67303;22;hazy
67303;6;heavy
67303;6;moderate
67303;6;nice
67303;6;rich
67410;9;hazy
67450;8;hazy
67453;12;light
67480;8;alcoholic
67480;24;anniversary
67480;8;barley
67480;8;bitter
67480;8;bright
67480;14;creamy
67480;8;fine
67480;10;flash
67480;14;fresh
67480;16;frothy
67480;68;good
67480;32;great
67480;38;hazy
67480;12;heavy
67480;26;hoppy
67480;8;impressive
67480;34;light
67480;8;mad
67480;16;mahogany
67480;12;murky
67480;80;nice
67480;20;old
67480;8;redbrown
67480;34;rich
67480;10;ruby
67480;8;san
67480;8;sticky
67480;22;strong
67480;38;sweet
67480;10;tan
67480;14;thick
67520;6;good
67522;6;good
67522;16;grand
67522;5;great
67522;5;light
67522;6;old
67522;5;rich
67522;5;thick
67522;6;viscous
67542;8;beautiful
67542;18;best
67542;6;brilliant
67542;6;frothy
67542;12;good
67542;10;great
67542;22;hazy
67542;26;light
67542;6;mahogany
67542;6;new
67542;48;nice
67542;12;old
67542;12;rich
67542;6;ruby
67542;6;slight
67542;6;solid
67542;6;strong
67542;26;sweet
67542;6;tan
67542;16;thick
67542;14;ucusty
67594;6;cardinal
67601;6;hazy
67601;5;italian
67602;7;hazy
67614;5;light
67620;6;bad
67620;14;beautiful
67620;6;best
67620;14;bright
67620;6;burnt
67620;6;creamy
67620;6;decent
67620;6;draught
67620;6;flat
67620;10;floral
67620;8;fresh
67620;18;frothy
67620;50;good
67620;14;great
67620;50;hazy
67620;8;heavy
67620;24;hoppy
67620;58;light
67620;8;minimal
67620;82;nice
67620;12;nitro
67620;6;old
67620;6;orange
67620;6;orangish
67620;8;rich
67620;6;rocky
67620;6;slight
67620;22;strong
67620;6;substantial
67620;22;sweet
67620;10;tasty
67620;6;translucent
67620;6;transparent
67620;14;typical
67620;8;wallingatan
67639;8;light
67639;12;nice
67639;5;rich
67639;5;sweet
67653;6;hazy
67653;8;nice
67653;10;sweet
67663;36;average
67663;32;bad
67663;12;best
67663;26;bitter
67663;56;decent
67663;14;draught
67663;16;dry
67663;14;favorite
67663;12;fine
67663;48;floral
67663;20;fresh
67663;12;frothy
67663;120;good
67663;30;great
67663;84;hazy
67663;80;hoppy
67663;194;light
67663;18;local
67663;26;mild
67663;24;minimal
67663;182;nice
67663;12;old
67663;14;real
67663;22;slight
67663;28;solid
67663;26;straw
67663;38;strong
67663;12;sure
67663;16;surprised
67663;24;sweet
67663;34;weak
67663;12;yellowish
67686;6;hazy
67687;8;hazy
67761;5;decent
67761;7;good
67761;8;great
67761;16;light
67761;14;nice
67761;6;opaque
67761;11;sweet
67761;12;tan
67761;6;thick
67767;6;best
67767;6;good
67778;6;hazy
67779;6;nice
67828;5;frothy
67828;7;good
67828;6;great
67828;7;light
67828;11;nice
67828;8;rich
67832;6;bright
67832;6;great
67832;20;hazy
67832;6;herbal
67885;6;great
68039;11;hazy
68043;8;nice
68044;6;light
68044;8;tan
68104;6;brian
68104;6;good
68104;12;light
68104;20;nice
68104;8;opaque
68104;12;tan
68104;26;top
68130;9;nice
68166;6;bad
68166;6;beautiful
68166;6;bright
68166;6;creamy
68166;16;decent
68166;6;floral
68166;6;fresh
68166;12;frothy
68166;22;good
68166;18;hazy
68166;16;hoppy
68166;18;light
68166;6;local
68166;6;nic
68166;54;nice
68166;6;old
68166;6;sweet
68166;8;thick
68186;8;hazy
68319;6;fest
68319;12;nice
68319;8;top
68354;7;light
68429;5;great
68429;12;hazy
68429;8;light
68429;5;nice
68446;6;hazy
68452;16;hazy
68452;16;light
68452;14;nice
68484;6;draught
68484;5;hazy
68563;6;happy
68563;6;nice
68567;6;grand
68567;7;light
68567;10;nice
68574;10;agree
68574;56;bad
68574;10;best
68574;18;bright
68574;10;cheap
68574;10;corona
68574;18;decent
68574;56;good
68574;26;great
68574;10;horrible
68574;12;jimmy
68574;84;light
68574;12;local
68574;12;mild
68574;14;new
68574;26;nice
68574;12;piss
68574;14;similar
68574;14;special
68574;8;standard
68574;46;straw
68574;10;super
68574;20;sweet
68574;10;typical
68574;10;urine
68574;8;weak
68613;8;fest
68613;6;ohiodad
68639;5;good
68639;8;hazy
68639;7;light
68676;6;light
68676;8;nice
68676;6;wooden
68694;6;light
68694;10;nice
68696;7;good
68696;6;hazy
68696;7;light
68713;8;draught
68713;8;hazy
68713;6;nice
68722;11;sweet
68750;8;draught
68750;12;good
68750;42;hazy
68750;36;light
68750;6;moderate
68750;24;nice
68750;8;old
68750;14;seattle
68750;10;straw
68750;6;strong
68750;18;sweet
68764;6;nice
68765;8;nice
68771;5;draught
68771;8;hazy
68771;6;montral
68771;11;versa
68790;5;good
68790;5;light
68800;6;bad
68800;12;bright
68800;6;good
68800;14;hazy
68800;52;light
68800;16;nice
68800;6;short
68800;6;special
68800;14;straw
68800;6;yellowish
68802;26;hazy
68802;16;nice
68809;6;burnt
68809;8;creamy
68809;8;fish
68809;14;good
68809;12;light
68809;6;local
68809;28;nice
68809;8;rich
68809;12;sweet
68853;5;different
68853;12;light
68853;8;nice
68853;5;strong
68853;7;sweet
68856;6;bright
68856;7;dry
68856;12;fizzy
68856;5;fresh
68856;8;good
68856;35;light
68856;24;nice
68856;13;straw
68856;12;sweet
68857;7;cherry
68857;13;good
68857;5;great
68857;8;hazy
68857;13;light
68857;11;nice
68857;13;pinkish
68857;7;strong
68857;14;sweet
68873;5;nice
68907;8;hazy
68907;6;light
68907;6;nice
68921;6;light
68949;14;nice
68949;6;rich
68963;6;flat
68963;6;great
68963;6;happy
68963;14;hazy
68963;6;light
68963;16;nice
68963;6;slight
68989;6;bad
68989;6;creamy
68989;10;nice
69014;14;hazy
69018;9;hazy
69018;5;light
69018;6;nice
69021;8;nice
69108;6;beautiful
69108;5;cloudy
69108;10;frothy
69108;12;good
69108;5;great
69108;35;hazy
69108;14;light
69108;31;nice
69108;6;rich
69108;8;strong
69108;12;sweet
69108;10;unibroue
69137;6;creamy
69142;5;hazy
69150;12;good
69150;10;great
69150;14;light
69150;6;mild
69150;24;nice
69150;8;sweet
69150;14;tan
69150;6;thick
69170;8;nice
69194;6;blue
69194;6;draught
69194;8;floral
69194;12;good
69194;14;hazy
69194;6;heavy
69194;10;hoppy
69194;18;nice
69194;14;rich
69194;6;strong
69194;10;sweet
69223;18;cask
69223;14;tavern
69258;8;average
69258;12;good
69258;10;grand
69258;24;hazy
69258;16;hoppy
69258;18;light
69258;46;nice
69258;6;rich
69310;8;bad
69310;14;decent
69310;8;frothy
69310;20;good
69310;36;hazy
69310;28;light
69310;6;moderate
69310;24;nice
69310;12;sweet
69310;10;terrible
69318;6;frothy
69318;7;nice
69325;6;solid
69325;12;tan
69325;6;thick
69325;6;ucusty
69334;8;rich
69343;6;draught
69343;8;good
69343;10;great
69343;6;local
69343;32;nice
69343;6;rattle
69343;12;rich
69343;6;roasty
69343;6;robust
69343;6;san
69343;6;smokey
69343;8;solid
69343;14;strong
69343;12;tan
69343;8;thick
69373;5;nice
69413;15;hazy
69413;8;nice
69515;5;light
69515;6;nice
69515;6;sweet
69525;8;allagash
69525;6;great
69525;16;hazy
69525;6;light
69525;6;muckfest
69525;6;nice
69525;8;rare
69525;8;sour
69525;6;strong
69541;6;grand
69541;5;hazy
69576;6;complex
69576;12;good
69576;6;mahogany
69576;22;nice
69576;18;opaque
69576;6;rich
69576;6;secret
69576;6;strong
69576;12;sweet
69576;22;tan
69576;6;thick
69576;6;vinous
69577;6;great
69577;12;nice
69577;8;tan
69577;8;vinous
69582;6;bay
69582;6;creamy
69582;8;good
69582;6;opaque
69582;10;south
69582;10;strong
69582;6;thick
69590;5;hazy
69600;6;hazy
69600;8;nice
69600;8;san
69604;6;bad
69604;10;best
69604;6;frothy
69604;6;good
69604;24;hazy
69604;22;light
69604;6;minimal
69604;18;nice
69604;8;redish
69604;12;sour
69604;6;sure
69604;6;sweet
69604;8;terrible
69610;5;good
69610;5;great
69628;5;grand
69660;5;grand
69660;9;nice
69699;6;average
69699;16;bad
69699;12;best
69699;28;blue
69699;16;decent
69699;10;frothy
69699;32;good
69699;18;hazy
69699;68;light
69699;6;local
69699;8;mild
69699;34;nice
69699;6;strong
69699;8;sweet
69699;6;terrible
69699;6;thick
69699;12;weak
69790;6;hazy
69793;6;draught
69793;18;hazy
69793;6;light
69793;10;nice
69793;8;real
69809;5;floral
69809;10;good
69809;11;great
69809;6;hazy
69809;5;light
69809;21;nice
69809;5;redbrown
69809;10;rich
69809;5;seattle
69809;8;strong
69809;5;tan
69840;8;hazy
69840;6;light
69891;6;caged
69891;6;draught
69891;12;good
69891;6;great
69891;50;hazy
69891;22;light
69891;22;nice
69891;14;sweet
69891;6;vinous
69896;10;bright
69896;6;floral
69896;12;good
69896;66;hazy
69896;10;light
69896;16;nice
69896;6;old
69896;14;sweet
69930;6;awesome
69930;6;bla
69930;10;creamy
69930;6;delicious
69930;6;dld
69930;10;february
69930;26;good
69930;6;grand
69930;28;great
69930;8;light
69930;22;nice
69930;10;ohiodad
69930;10;opaque
69930;8;rare
69930;14;rich
69930;12;sexual
69930;6;special
69930;10;strong
69930;8;sweet
69930;18;tan
69930;22;thick
69930;6;viscous
69933;24;awesome
69933;34;beautiful
69933;38;best
69933;54;bright
69933;16;creamy
69933;24;delicious
69933;22;excellent
69933;18;fantastic
69933;16;favorite
69933;72;floral
69933;58;fresh
69933;44;frothy
69933;138;good
69933;166;great
69933;80;hazy
69933;128;hoppy
69933;24;intense
69933;140;light
69933;16;local
69933;20;new
69933;270;nice
69933;16;real
69933;28;rich
69933;16;slight
69933;26;solid
69933;60;stoopid
69933;88;strong
69933;16;super
69933;44;sweet
69933;22;thick
69933;28;tropical
69942;9;hazy
69954;6;hazy
70076;16;hazy
70076;8;light
70076;6;mahogany
70076;6;minimal
70076;8;murky
70076;22;nice
70076;8;tan
70101;6;good
70101;6;hazy
70101;6;nice
70101;12;strong
70102;6;average
70102;8;bad
70102;10;creamy
70102;10;decent
70102;8;fish
70102;6;foamy
70102;20;good
70102;18;light
70102;28;nice
70102;10;opaque
70102;30;sweet
70102;26;tan
70102;8;thick
70145;6;amberbrown
70145;6;bad
70145;6;bitter
70145;8;cardinal
70145;8;fine
70145;6;foamy
70145;6;fresh
70145;6;frothy
70145;42;good
70145;14;great
70145;36;hazy
70145;26;hoppy
70145;30;light
70145;30;mahogany
70145;8;minimal
70145;10;murky
70145;6;new
70145;84;nice
70145;6;redish
70145;22;rich
70145;8;ruby
